net_profit_to_total_operate_revenue_ttm,cfo_to_ev,accounts_payable_turnover_days,net_profit_ratio,net_non_operating_income_to_total_profit,fixed_asset_ratio,account_receivable_turnover_days,DEGM,sale_expense_to_operating_revenue,operating_tax_to_operating_revenue_ratio_ttm,inventory_turnover_days,OperatingCycle,net_operate_cash_flow_to_operate_income,quick_ratio,intangible_asset_ratio,MLEV,debt_to_equity_ratio,super_quick_ratio,inventory_turnover_rate,operating_profit_growth_rate,current_ratio,net_operate_cash_flow_to_net_debt,net_operate_cash_flow_to_asset,total_asset_turnover_rate,operating_profit_to_total_profit,roa_ttm,admin_expense_rate,equity_to_fixed_asset_ratio,net_operate_cash_flow_to_total_liability,cash_rate_of_sales,goods_service_cash_to_operating_revenue_ttm,date,stkcd,flag
0.078057,0.010176,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005711,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-26,000004.XSHE,True
-0.080782,-0.063418,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.028437,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-26,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-26,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-26,000007.XSHE,True
0.241307,-0.009802,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002725,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-26,000008.XSHE,True
0.059374,0.000384,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.306807,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-26,000009.XSHE,True
0.03013,0.118297,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.004044,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-26,000010.XSHE,True
0.224337,-0.020239,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.005559,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-26,000011.XSHE,True
0.218157,0.002061,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-25,000001.XSHE,True
0.13253,0.011164,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.198179,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-25,000002.XSHE,True
0.078057,0.010118,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.00568,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-25,000004.XSHE,True
-0.080782,-0.063648,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.028568,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-25,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-25,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-25,000007.XSHE,True
0.241307,-0.009857,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002742,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-25,000008.XSHE,True
0.059374,0.000382,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.304627,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-25,000009.XSHE,True
0.03013,0.119814,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.004113,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-25,000010.XSHE,True
0.224337,-0.020375,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.005597,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-25,000011.XSHE,True
0.218157,0.002056,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-24,000001.XSHE,True
0.13253,0.011067,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.194421,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-24,000002.XSHE,True
0.078057,0.009968,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005598,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-24,000004.XSHE,True
-0.080782,-0.063764,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.028634,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-24,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-24,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-24,000007.XSHE,True
0.241307,-0.009792,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002722,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-24,000008.XSHE,True
0.059374,0.000384,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.306807,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-24,000009.XSHE,True
0.03013,0.119474,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.004097,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-24,000010.XSHE,True
0.224337,-0.020369,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.005595,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-24,000011.XSHE,True
0.218157,0.002056,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-23,000001.XSHE,True
0.13253,0.011073,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.194649,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-23,000002.XSHE,True
0.078057,0.010171,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005709,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-23,000004.XSHE,True
-0.080782,-0.063996,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.028768,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-23,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-23,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-23,000007.XSHE,True
0.241307,-0.009792,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002722,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-23,000008.XSHE,True
0.059374,0.000383,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.305246,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-23,000009.XSHE,True
0.03013,0.119474,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.004097,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-23,000010.XSHE,True
0.224337,-0.020218,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.005554,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-23,000011.XSHE,True
0.218157,0.002058,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-22,000001.XSHE,True
0.13253,0.011208,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.199912,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-22,000002.XSHE,True
0.078057,0.01019,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005719,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-22,000004.XSHE,True
-0.080782,-0.064112,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.028834,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-22,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-22,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-22,000007.XSHE,True
0.241307,-0.009912,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002758,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-22,000008.XSHE,True
0.059374,0.000383,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.305869,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-22,000009.XSHE,True
0.03013,0.118966,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.004075,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-22,000010.XSHE,True
0.224337,-0.020319,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.005582,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-22,000011.XSHE,True
0.218157,0.002054,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-19,000001.XSHE,True
0.13253,0.011226,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.200604,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-19,000002.XSHE,True
0.078057,0.010234,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005743,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-19,000004.XSHE,True
-0.080782,-0.063648,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.028568,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-19,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-19,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-19,000007.XSHE,True
0.241307,-0.009879,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002748,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-19,000008.XSHE,True
0.059374,0.000384,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.306807,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-19,000009.XSHE,True
0.03013,0.118798,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.004067,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-19,000010.XSHE,True
0.224337,-0.020311,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.005579,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-19,000011.XSHE,True
0.218157,0.002055,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-18,000001.XSHE,True
0.13253,0.011205,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.199767,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-18,000002.XSHE,True
0.078057,0.010234,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005743,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-18,000004.XSHE,True
-0.080782,-0.063304,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.028372,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-18,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-18,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-18,000007.XSHE,True
0.241307,-0.009738,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002706,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-18,000008.XSHE,True
0.059374,0.000384,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.306181,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-18,000009.XSHE,True
0.03013,0.118966,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.004075,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-18,000010.XSHE,True
0.224337,-0.020042,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.005505,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-18,000011.XSHE,True
0.218157,0.002061,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-17,000001.XSHE,True
0.13253,0.011199,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.199544,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-17,000002.XSHE,True
0.078057,0.010195,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005722,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-17,000004.XSHE,True
-0.080782,-0.063304,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.028372,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-17,000005.XSHE,True
0.228955,0.072994,,0.228955,0.0,0.000224,515.965,-0.212055,0.01324,0.044298,748.468,,1.74398,0.633312,0.0,0.085851,1.56475,0.590948,0.480982,2.33102,1.65872,0.066792,0.096071,0.342773,1.00189,0.07848,0.017088,1769.5,0.034976,0.280276,0.749978,2018-01-17,000006.XSHE,True
1.21418,0.000203,,1.21418,0.0,0.188106,93.8391,-0.080171,,0.027309,2.53842,,-0.036368,4.10168,0.022751,0.0,0.124177,2.22549,141.821,33.7519,4.10408,-0.14979,0.002729,0.10361,0.999978,0.1258,0.954008,4.73348,-0.071562,0.026339,1.13,2018-01-17,000007.XSHE,True
0.241307,-0.009674,265.409,0.241307,0.0,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.002686,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-01-17,000008.XSHE,True
0.059374,0.000384,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.306494,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-01-17,000009.XSHE,True
0.03013,0.119985,407.486,0.03013,0.0,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.00412,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-01-17,000010.XSHE,True
0.224337,-0.019965,,0.224337,0.001832,0.005384,518.519,0.843541,0.009472,0.216431,345.435,,-0.162823,1.09861,0.0,0.005484,0.891951,1.00965,1.04217,-55.6183,1.81193,1.81842,-0.037412,0.767723,0.997909,0.172229,0.026101,98.1883,0.056762,-0.048731,0.35866,2018-01-17,000011.XSHE,True
0.218157,0.002061,,0.218157,0.014416,0.002513,172.331,,,0.010324,,,0.1966,,0.003872,0.0,13.3848,,,0.003285,,-0.01067,0.001895,0.033651,1.00294,0.007341,0.251307,27.6685,-0.01021,0.056299,,2018-01-16,000001.XSHE,True
0.13253,0.011138,453.12,0.13253,-0.003799,0.007759,2058.32,0.112974,0.022831,0.088733,1210.92,,0.351779,0.469676,0.001585,0.197167,7.30972,0.313994,0.297294,0.201546,1.21025,-0.006732,0.013047,0.236181,0.993122,0.031301,0.037251,21.226,-0.006047,0.05524,1.35881,2018-01-16,000002.XSHE,True
0.078057,0.010104,,0.078057,0.0,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,,-1.70953,2.34252,0.100762,0.005672,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-01-16,000004.XSHE,True
-0.080782,-0.062516,284.755,-0.080782,0.0,0.098277,1148.29,-0.113428,0.038545,-0.008911,712.344,,18.8454,0.457214,0.09447,0.027924,1.14396,0.444251,0.505374,-1.25191,0.919571,0.059977,-0.13324,0.159547,0.811137,-0.012889,0.21176,4.89759,0.059152,-0.835114,0.928893,2018-01-16,000005.XSHE,True
