net_profit_to_total_operate_revenue_ttm,cfo_to_ev,accounts_payable_turnover_days,net_profit_ratio,net_non_operating_income_to_total_profit,fixed_asset_ratio,account_receivable_turnover_days,DEGM,sale_expense_to_operating_revenue,operating_tax_to_operating_revenue_ratio_ttm,inventory_turnover_days,OperatingCycle,net_operate_cash_flow_to_operate_income,quick_ratio,intangible_asset_ratio,MLEV,debt_to_equity_ratio,super_quick_ratio,inventory_turnover_rate,operating_profit_growth_rate,current_ratio,net_operate_cash_flow_to_net_debt,net_operate_cash_flow_to_asset,total_asset_turnover_rate,operating_profit_to_total_profit,roa_ttm,admin_expense_rate,equity_to_fixed_asset_ratio,net_operate_cash_flow_to_total_liability,cash_rate_of_sales,goods_service_cash_to_operating_revenue_ttm,date,stkcd,flag,单季EP,三个月反转,预期EPTTM,EPTTM一年分位点,EPTTM,预期BP,BP,SPTTM,非流动性冲击,单季ROE,单季SP,三个月换手,标准化预期外收,单季ROA,特异度,三个月波动,一年动量,一个月反转,一个月波动,标准化预期外盈利
0.148466,0.051817,512.206,0.148466,0.001488,0.008096,1664.2,0.181664,0.025594,0.082008,1355.66,824.0608850325381,1.3755,0.495171,0.001418,0.328292,7.55536,0.382763,0.265553,0.341297,1.21041,-0.02937,0.052352,0.208397,0.990585,0.03094,0.037653,19.7079,-0.026973,0.251214,1.48671,2018-05-02,000002.XSHE,True,0.148466,0.18360600000000105,0.148466,0.5496031746031746,0.148466,19.7079,19.7079,0.025594,4.798533568141576,0.03094,0.025594,11.847030781803085,0.2974143625622903,0.03094,0.33268449445585213,4.489370521868251,-0.3944100000000027,0.06120200000000045,4.567452384592373,0.2973911317700048
0.052936,0.019718,355.17198897370656,0.052936,-0.02440858726899384,0.115725,86.7938,0.994547,0.632373,0.021892,76.2475,824.0608850325381,-8.21447,2.01167,0.07718,0.008646,0.773258,1.88349,4.72147,-0.799105,2.15555,-0.263986,0.107369,0.655662,0.025454,0.034708,0.081897,5.80316,0.087118,0.163757,1.08981,2018-05-02,000004.XSHE,True,0.052936,0.1836060000000016,0.052936,0.35119047619047616,0.052936,5.80316,5.80316,0.632373,1.5251760815786184,0.034708,0.632373,11.847030781803085,0.21201842159369919,0.034708,0.23715449445585218,4.489370521868251,-0.5636230000000028,0.06120200000000052,4.567452384592373,0.2119955834609189
0.079451,-0.011159,254.512,0.079451,-0.02440858726899384,0.07308,949.922,0.150661,0.028239,0.010544,381.061,824.0608850325381,-4.61823,0.590067,0.088422,0.033653,1.09026,0.560781,0.94473,-0.285649,0.903793,0.002063,-0.020117,0.212383,1.01524,0.016874,0.17325,6.74871,0.00199,-0.094718,0.793587,2018-05-02,000005.XSHE,True,0.079451,0.18360600000000143,0.079451,0.45436507936507936,0.079451,6.74871,6.74871,0.028239,4.708474783763296,0.016874,0.028239,11.847030781803085,0.23572064471504525,0.016874,0.2636694944558522,4.489370521868251,-0.6326380000000027,0.06120200000000037,4.567452384592373,0.2356976975969538
0.436772,0.03826,355.17198897370656,0.436772,-0.02440858726899384,0.000246,937.551,0.024811,0.022286,0.016139,1624.03,824.0608850325381,1.24392,0.342878,0.08740829479613733,0.11329,0.87785,0.271837,0.22167,0.102047,2.12704,-0.035266,0.047112,0.204496,0.998949,0.089318,0.05133,2188.58,-0.029148,0.230379,0.906502,2018-05-02,000006.XSHE,True,0.436772,0.18360600000000166,0.436772,0.9503968253968254,0.436772,2188.58,2188.58,0.022286,4.8900711994366635,0.089318,0.022286,11.847030781803085,0.555136147937467,0.089318,0.6209904944558522,4.489370521868251,-0.24880200000000274,0.06120200000000042,4.567452384592373,0.5551117321133455
-0.070476,0.004903,355.17198897370656,-0.070476,-0.02440858726899384,0.160889,107.069,0.016326,0.1204555703285421,0.033434,3.79272,824.0608850325381,-1.6538,3.83036,0.022784,5.9e-05,0.123376,2.77013,94.9188,-0.924526,3.83314,-0.104497,0.055029,0.090102,0.999588,-0.00635,0.931575,5.53839,-0.09469,0.610744,1.24633,2018-05-02,000007.XSHE,True,-0.070476,0.18360600000000143,-0.070476,0.1527777777777778,-0.070476,5.53839,5.53839,0.1204555703285421,11.098532773967282,-0.00635,0.1204555703285421,11.847030781803085,0.10169827224987245,-0.00635,0.11374249445585217,4.489370521868251,-0.3987290000000027,0.06120200000000055,4.567452384592373,0.10167594138072507
0.38092,-0.015532,234.452,0.38092,-0.02440858726899384,0.025893,1386.1,0.069761,0.068542,0.013529,242.424,588.948,-0.609532,1.81119,0.378511,0.003715,0.382036,1.21795,1.485,0.850769,2.10385,-0.207706,-0.028525,0.235462,0.977608,0.089692,0.208066,28.0335,-0.152573,-0.121146,0.727054,2018-05-02,000008.XSHE,True,0.38092,0.18360600000000166,0.38092,0.8511904761904762,0.38092,28.0335,28.0335,0.068542,4.246969787056935,0.089692,0.068542,11.847030781803085,0.5052090664449751,0.089692,0.5651384944558522,4.489370521868251,-0.45458100000000273,0.061202000000000756,4.567452384592373,0.5051848801908179
0.040138,0.016144,171.289,0.040407,-0.219607,0.160305,661.698,0.151565,0.105523,0.024359,658.266,823.69,4.973,0.823805,0.060735,0.329365,3.48339,0.638136,0.546892,-0.13732,1.63622,0.007109,0.015613,0.283104,0.92186,0.011439,0.125489,2.27392,0.005772,0.055148,0.810978,2018-05-02,000009.XSHE,True,0.040407,0.1836060000000013,0.040407,0.251984126984127,0.040407,2.27392,2.27392,0.105523,3.532270826268791,0.011439,0.105523,11.847030781803085,0.20057806513482732,0.011439,0.22462549445585217,4.489370521868251,-0.3436980000000027,0.061202000000000395,4.567452384592373,0.20079574231400654
-1.47673,-0.075494,422.149,-1.47673,-0.02440858726899384,0.02102,643.347,-1.5535,0.050886,0.013953,851.684,824.0608850325381,0.263657,0.563219,0.004019,0.036641,1.58304,0.457678,0.422692,-14.8884,1.58052,-0.049364,-0.104506,0.254257,1.00012,-0.37547,0.173091,18.6697,-0.047513,-0.411025,0.716998,2018-05-02,000010.XSHE,True,-1.47673,0.18360600000000127,-1.47673,0.05357142857142857,-1.47673,18.6697,18.6697,0.050886,3.9330283925319653,-0.37547,0.050886,11.847030781803085,-1.1553768200859922,-0.37547,-1.2925115055441478,4.489370521868251,-2.201348000000003,0.06120200000000042,4.567452384592373,-1.1553933707918425
0.155504,-0.026117,355.17198897370656,0.155504,-0.003401,0.005982,442.321,-0.570128,0.011809,0.047609,297.155,824.0608850325381,-0.479018,1.33238,0.08740829479613733,0.006994,0.663134,1.3175,1.21149,-0.4394,2.11964,0.207024,-0.038365,0.4867,0.992206,0.075684,0.054821,100.528,-0.048981,-0.078826,0.483652,2018-05-02,000011.XSHE,True,0.155504,0.18360600000000113,0.155504,0.6527777777777778,0.155504,100.528,100.528,0.011809,2.054653790836244,0.075684,0.011809,11.847030781803085,0.30370575408889916,0.075684,0.3397224944558522,4.489370521868251,-2.086251000000003,0.061202000000000284,4.567452384592373,0.3036824943681347
0.222149,0.012475,355.17198897370656,0.222149,0.00669,0.002358,546.114,-0.0031986160164271128,0.1204555703285421,0.009774,691.2386070106762,824.0608850325381,0.913212,1.2530290142348754,0.003642,0.12321555916473319,13.945,0.9468833570613735,13.732010818030842,0.019538,1.9940820374172945,0.014172,0.011283,0.03178,1.00198,0.00706,0.314062,28.3743,0.013303,0.355042,1.0551518229523156,2018-04-27,000001.XSHE,True,0.222149,0.18360600000000118,0.222149,0.751984126984127,0.222149,28.3743,28.3743,0.1204555703285421,31.46633102580239,0.00706,0.1204555703285421,11.847030781803085,0.36328088740672343,0.00706,0.4063674944558522,4.489370521868251,-0.3873720000000027,0.06120200000000045,4.567452384592373,0.36325735375323925
0.148466,0.051518,512.206,0.148466,0.001488,0.008096,1664.2,0.181664,0.025594,0.082008,1355.66,824.0608850325381,1.3755,0.495171,0.001418,0.323142,7.55536,0.382763,0.265553,0.341297,1.21041,-0.02937,0.052352,0.208397,0.990585,0.03094,0.037653,19.7079,-0.026973,0.251214,1.48671,2018-04-27,000002.XSHE,True,0.148466,0.18360600000000105,0.148466,0.5496031746031746,0.148466,19.7079,19.7079,0.025594,4.798533568141576,0.03094,0.025594,11.847030781803085,0.2974143625622903,0.03094,0.33268449445585213,4.489370521868251,-0.3944100000000027,0.06120200000000045,4.567452384592373,0.2973911317700048
0.078057,0.010572,355.17198897370656,0.078057,-0.02440858726899384,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,824.0608850325381,-1.70953,2.34252,0.100762,0.005927,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-04-27,000004.XSHE,True,0.078057,0.1584850000000016,0.078057,0.4007936507936508,0.078057,5.2508,5.2508,0.2415,1.7095010650191635,0.045661,0.2415,11.870736781803084,0.2344745236880358,0.045661,0.2622754944558522,4.490807042093294,-0.5385020000000027,0.036081000000000515,4.571807901015289,0.23445158229973967
0.079451,-0.011228,254.512,0.079451,-0.02440858726899384,0.07308,949.922,0.150661,0.028239,0.010544,381.061,824.0608850325381,-4.61823,0.590067,0.088422,0.033925,1.09026,0.560781,0.94473,-0.285649,0.903793,0.002063,-0.020117,0.212383,1.01524,0.016874,0.17325,6.74871,0.00199,-0.094718,0.793587,2018-04-27,000005.XSHE,True,0.079451,0.15848500000000143,0.079451,0.45436507936507936,0.079451,6.74871,6.74871,0.028239,4.708474783763296,0.016874,0.028239,11.870736781803085,0.23572064471504525,0.016874,0.2636694944558522,4.490807042093294,-0.6075170000000027,0.03608100000000035,4.571807901015289,0.2356976975969538
0.436772,0.038526,355.17198897370656,0.436772,-0.02440858726899384,0.000246,937.551,0.024811,0.022286,0.016139,1624.03,824.0608850325381,1.24392,0.342878,0.08740829479613733,0.114295,0.87785,0.271837,0.22167,0.102047,2.12704,-0.035266,0.047112,0.204496,0.998949,0.089318,0.05133,2188.58,-0.029148,0.230379,0.906502,2018-04-27,000006.XSHE,True,0.436772,0.15848500000000149,0.436772,0.9503968253968254,0.436772,2188.58,2188.58,0.022286,4.8900711994366635,0.089318,0.022286,11.870736781803085,0.555136147937467,0.089318,0.6209904944558522,4.490807042093294,-0.22368100000000274,0.03608100000000036,4.571807901015289,0.5551117321133455
0.020055,0.000477,355.17198897370656,0.020055,-0.02440858726899384,0.161236,98.0263,0.059366,0.1204555703285421,0.028141,3.49144,824.0608850325381,-0.166618,3.71825,0.022138,6e-05,0.135035,2.58471,103.109,-0.876157,3.72054,0.202589,0.005121,0.089555,1.59727,0.001796,0.911831,5.47006,0.168299,0.057183,1.29063,2018-04-27,000007.XSHE,True,0.020055,0.06795400000000128,0.020055,0.20238095238095238,0.020055,5.47006,5.47006,0.1204555703285421,11.166322371726872,0.001796,0.1204555703285421,12.007240115136419,0.1826255195211749,0.001796,0.20427349445585216,4.490936472543634,-0.28307700000000274,-0.05444999999999946,4.5721951967283845,0.1826028165400453
0.381654,-0.002727,209.256,0.381654,-0.02440858726899384,0.023947,1276.85,-0.065352,0.065704,0.014367,211.616,530.827,-0.118613,1.68609,0.350899,0.003658,0.491351,1.06832,1.70119,0.80987,1.89029,0.094692,-0.004959,0.218287,1.01968,0.08331,0.199996,28.1064,0.068845,-0.02272,0.72818,2018-04-27,000008.XSHE,True,0.381654,0.06722000000000167,0.381654,0.9007936507936508,0.381654,28.1064,28.1064,0.065704,4.58112484939552,0.08331,0.065704,12.010843281803085,0.5058652019068294,0.08331,0.5658724944558522,4.490559888375392,-0.33819500000000274,-0.05518399999999918,4.5710528819864304,0.5058410126356925
0.059374,0.000416,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.340198,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-04-27,000009.XSHE,True,0.059704,0.04792300000000136,0.059704,0.3968253968253968,0.059704,2.40238,2.40238,0.098049,3.751753944969273,0.015914,0.098049,12.011074265136418,0.21777346260653063,0.015914,0.24392249445585218,4.490872882051467,-0.20801500000000275,-0.07448099999999955,4.571998834687583,0.21804558943763713
-1.47673,-0.074275,422.149,-1.47673,-0.02440858726899384,0.02102,643.347,-1.5535,0.050886,0.013953,851.684,824.0608850325381,0.263657,0.563219,0.004019,0.035771,1.58304,0.457678,0.422692,-14.8884,1.58052,-0.049364,-0.104506,0.254257,1.00012,-0.37547,0.173091,18.6697,-0.047513,-0.411025,0.716998,2018-04-27,000010.XSHE,True,-1.47673,0.04792300000000149,-1.47673,0.05357142857142857,-1.47673,18.6697,18.6697,0.050886,3.9330283925319653,-0.37547,0.050886,12.011074265136418,-1.1553768200859922,-0.37547,-1.2925115055441478,4.490872882051467,-2.0656650000000027,-0.07448099999999935,4.571998834687583,-1.1553933707918425
0.155504,-0.025945,355.17198897370656,0.155504,-0.003401,0.005982,442.321,-0.570128,0.011809,0.047609,297.155,824.0608850325381,-0.479018,1.33238,0.08740829479613733,0.006951,0.663134,1.3175,1.21149,-0.4394,2.11964,0.207024,-0.038365,0.4867,0.992206,0.075684,0.054821,100.528,-0.048981,-0.078826,0.483652,2018-04-27,000011.XSHE,True,0.155504,0.04792300000000113,0.155504,0.6527777777777778,0.155504,100.528,100.528,0.011809,2.054653790836244,0.075684,0.011809,12.011074265136418,0.30370575408889916,0.075684,0.3397224944558522,4.490872882051467,-1.950568000000003,-0.07448099999999971,4.571998834687583,0.3036824943681347
0.222149,0.012435,355.17198897370656,0.222149,0.00669,0.002358,546.114,-0.0031986160164271128,0.1204555703285421,0.009774,691.2386070106762,824.0608850325381,0.913212,1.2530290142348754,0.003642,0.12321555916473319,13.945,0.9468833570613735,13.732010818030842,0.019538,1.9940820374172945,0.014172,0.011283,0.03178,1.00198,0.00706,0.314062,28.3743,0.013303,0.355042,1.0551518229523156,2018-04-26,000001.XSHE,True,0.222149,0.0479230000000013,0.222149,0.751984126984127,0.222149,28.3743,28.3743,0.1204555703285421,31.46633102580239,0.00706,0.1204555703285421,12.011074265136417,0.36328088740672343,0.00706,0.4063674944558522,4.490872882051467,-0.2516890000000027,-0.07448099999999935,4.571998834687583,0.36325735375323925
0.148466,0.051495,512.206,0.148466,0.001488,0.008096,1664.2,0.181664,0.025594,0.082008,1355.66,824.0608850325381,1.3755,0.495171,0.001418,0.322759,7.55536,0.382763,0.265553,0.341297,1.21041,-0.02937,0.052352,0.208397,0.990585,0.03094,0.037653,19.7079,-0.026973,0.251214,1.48671,2018-04-26,000002.XSHE,True,0.148466,0.047923000000001076,0.148466,0.5496031746031746,0.148466,19.7079,19.7079,0.025594,4.798533568141576,0.03094,0.025594,12.011074265136418,0.2974143625622903,0.03094,0.33268449445585213,4.490872882051467,-0.2587270000000027,-0.07448099999999977,4.571998834687583,0.2973911317700048
0.078057,0.010418,355.17198897370656,0.078057,-0.02440858726899384,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,824.0608850325381,-1.70953,2.34252,0.100762,0.005843,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-04-26,000004.XSHE,True,0.078057,0.02280200000000139,0.078057,0.39880952380952384,0.078057,5.2508,5.2508,0.2415,1.7095010650191635,0.045661,0.2415,12.034780265136417,0.2344745236880358,0.045661,0.2622754944558522,4.492298380288064,-0.40281900000000276,-0.09960199999999968,4.576253623491155,0.23445158229973967
0.079451,-0.011251,254.512,0.079451,-0.02440858726899384,0.07308,949.922,0.150661,0.028239,0.010544,381.061,824.0608850325381,-4.61823,0.590067,0.088422,0.034017,1.09026,0.560781,0.94473,-0.285649,0.903793,0.002063,-0.020117,0.212383,1.01524,0.016874,0.17325,6.74871,0.00199,-0.094718,0.793587,2018-04-26,000005.XSHE,True,0.079451,0.02280200000000142,0.079451,0.45436507936507936,0.079451,6.74871,6.74871,0.028239,4.708474783763296,0.016874,0.028239,12.034780265136419,0.23572064471504525,0.016874,0.2636694944558522,4.492298380288064,-0.4718340000000027,-0.09960199999999962,4.576253623491155,0.2356976975969538
0.277242,0.051509,355.17198897370656,0.277242,-0.02440858726899384,0.000223,757.633,-0.12906,0.016546,0.027607,1208.04,824.0608850325381,1.34637,0.566933,0.08740829479613733,0.10363,1.33493,0.490142,0.298002,0.056134,1.66517,-0.082789,0.053796,0.225226,1.00178,0.062442,0.036211,1948.78,-0.05002,0.238856,0.941547,2018-04-26,000006.XSHE,True,0.277242,0.18233200000000144,0.277242,0.8015873015873016,0.277242,1948.78,1948.78,0.016546,4.439984726452541,0.062442,0.016546,12.036052465136418,0.412529485499287,0.062442,0.46146049445585213,4.492007027624908,-0.24752800000000275,0.059928000000000314,4.575379491815939,0.4125057253955764
0.020055,0.000478,355.17198897370656,0.020055,-0.02440858726899384,0.161236,98.0263,0.059366,0.1204555703285421,0.028141,3.49144,824.0608850325381,-0.166618,3.71825,0.022138,6e-05,0.135035,2.58471,103.109,-0.876157,3.72054,0.202589,0.005121,0.089555,1.59727,0.001796,0.911831,5.47006,0.168299,0.057183,1.29063,2018-04-26,000007.XSHE,True,0.020055,0.09180100000000128,0.020055,0.2003968253968254,0.020055,5.47006,5.47006,0.1204555703285421,11.166322371726872,0.001796,0.1204555703285421,12.17255579846975,0.1826255195211749,0.001796,0.20427349445585216,4.4921352186555135,-0.30692400000000275,-0.03060299999999967,4.575755466273282,0.1826028165400453
0.381654,-0.002727,209.256,0.381654,-0.02440858726899384,0.023947,1276.85,-0.065352,0.065704,0.014367,211.616,530.827,-0.118613,1.68609,0.350899,0.003658,0.491351,1.06832,1.70119,0.80987,1.89029,0.094692,-0.004959,0.218287,1.01968,0.08331,0.199996,28.1064,0.068845,-0.02272,0.72818,2018-04-26,000008.XSHE,True,0.381654,0.09106700000000145,0.381654,0.9027777777777778,0.381654,28.1064,28.1064,0.065704,4.58112484939552,0.08331,0.065704,12.176158965136416,0.5058652019068294,0.08331,0.5658724944558522,4.491759753845645,-0.3620420000000028,-0.031336999999999615,4.5746233600948925,0.5058410126356925
0.059374,0.000415,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.339428,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-04-26,000009.XSHE,True,0.059704,0.07177000000000125,0.059704,0.39087301587301587,0.059704,2.40238,2.40238,0.098049,3.751753944969273,0.015914,0.098049,12.176389948469751,0.21777346260653063,0.015914,0.24392249445585218,4.4920712863072945,-0.23186200000000276,-0.050633999999999534,4.5755559752704045,0.21804558943763713
0.03013,0.171681,407.486,0.03013,-0.02440858726899384,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.006827,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-04-26,000010.XSHE,True,0.03013,-1.4350899999999989,0.03013,0.20238095238095238,0.03013,34.829,34.829,0.038023,4.150669295423887,0.007259,0.038023,12.175193048469753,0.19163173856502033,0.007259,0.21434849445585216,4.14348600364985,-0.5826520000000027,-1.5574939999999995,3.3398328353081386,0.1916089941723497
0.214468,-0.044268,355.17198897370656,0.214468,-0.004129,0.005441,535.923,0.069734,0.010734,0.159699,409.273,824.0608850325381,-0.477059,1.09889,0.08740829479613733,0.00692,0.845665,1.08212,0.879609,0.683255,1.86483,1.3845,-0.064203,0.538571,1.01576,0.115506,0.047175,99.5865,0.003446,-0.119211,0.447167,2018-04-26,000011.XSHE,True,0.214468,-1.4940539999999989,0.214468,0.7023809523809523,0.214468,99.5865,99.5865,0.010734,1.8567654032615941,0.115506,0.010734,12.169661698469751,0.3564147069128498,0.115506,0.39868649445585214,4.150213896684774,-0.4085910000000028,-1.6164579999999997,3.3561171245178385,0.35639120483078457
0.222149,0.012417,355.17198897370656,0.222149,0.00669,0.002358,546.114,-0.0031986160164271128,0.1204555703285421,0.009774,691.2386070106762,824.0608850325381,0.913212,1.2530290142348754,0.003642,0.12321555916473319,13.945,0.9468833570613735,13.732010818030842,0.019538,1.9940820374172945,0.014172,0.011283,0.03178,1.00198,0.00706,0.314062,28.3743,0.013303,0.355042,1.0551518229523156,2018-04-25,000001.XSHE,True,0.222149,-1.4940539999999989,0.222149,0.751984126984127,0.222149,28.3743,28.3743,0.1204555703285421,31.46633102580239,0.00706,0.1204555703285421,12.169661698469751,0.36328088740672343,0.00706,0.4063674944558522,4.150213896684774,1.2902879999999972,-1.6164579999999993,3.3561171245178385,0.36325735375323925
0.153186,0.015870238397548163,495.853,0.153186,-0.003921,0.006969,2234.46,0.123792,0.02578,0.081196,1345.03,824.0608850325381,0.9351445658930791,0.495029,0.001411,0.286173,7.37645,0.399836,0.267653,0.302101,1.20086,0.0070683798176543735,0.00391314629092416,0.208433,0.996193,0.031929,0.0365,22.986,-0.0015683914214670543,0.057176007666804814,1.51671,2018-04-25,000002.XSHE,True,0.153186,-1.498773999999999,0.153186,0.5992063492063492,0.153186,22.986,22.986,0.02578,4.797704778034189,0.031929,0.02578,12.169696698469751,0.30163365327067243,0.031929,0.3374044944558522,4.149948650367805,1.2879699999999972,-1.6211779999999998,3.3554437455673836,0.30161040307764525
0.078057,0.010343,355.17198897370656,0.078057,-0.02440858726899384,0.134216,56.1371,0.375526,0.2415,0.165122,58.5954,824.0608850325381,-1.70953,2.34252,0.100762,0.005802,0.617215,2.19106,6.14383,-0.419852,2.53557,-0.217759,0.074676,0.584966,1.00017,0.045661,0.166265,5.2508,0.143976,0.127659,0.956479,2018-04-25,000004.XSHE,True,0.078057,-1.523894999999999,0.078057,0.3968253968253968,0.078057,5.2508,5.2508,0.2415,1.7095010650191635,0.045661,0.2415,12.19340269846975,0.2344745236880358,0.045661,0.2622754944558522,4.151068327515393,1.1438779999999973,-1.6211779999999996,3.3554437455673836,0.23445158229973967
0.079451,-0.011069,254.512,0.079451,-0.02440858726899384,0.07308,949.922,0.150661,0.028239,0.010544,381.061,824.0608850325381,-4.61823,0.590067,0.088422,0.033296,1.09026,0.560781,0.94473,-0.285649,0.903793,0.002063,-0.020117,0.212383,1.01524,0.016874,0.17325,6.74871,0.00199,-0.094718,0.793587,2018-04-25,000005.XSHE,True,0.079451,-1.5238949999999987,0.079451,0.45436507936507936,0.079451,6.74871,6.74871,0.028239,4.708474783763296,0.016874,0.028239,12.193402698469752,0.23572064471504525,0.016874,0.2636694944558522,4.151068327515393,1.0748629999999972,-1.6211779999999998,3.3554437455673836,0.2356976975969538
0.277242,0.050467,355.17198897370656,0.277242,-0.02440858726899384,0.000223,757.633,-0.12906,0.016546,0.027607,1208.04,824.0608850325381,1.34637,0.566933,0.08740829479613733,0.100878,1.33493,0.490142,0.298002,0.056134,1.66517,-0.082789,0.053796,0.225226,1.00178,0.062442,0.036211,1948.78,-0.05002,0.238856,0.941547,2018-04-25,000006.XSHE,True,0.277242,-1.3643649999999987,0.277242,0.8035714285714286,0.277242,1948.78,1948.78,0.016546,4.439984726452541,0.062442,0.016546,12.194674898469751,0.412529485499287,0.062442,0.46146049445585213,4.1508042245130286,1.2991689999999971,-1.4616479999999996,3.354828020220658,0.4125057253955764
0.020055,0.000476,355.17198897370656,0.020055,-0.02440858726899384,0.161236,98.0263,0.059366,0.1204555703285421,0.028141,3.49144,824.0608850325381,-0.166618,3.71825,0.022138,6e-05,0.135035,2.58471,103.109,-0.876157,3.72054,0.202589,0.005121,0.089555,1.59727,0.001796,0.911831,5.47006,0.168299,0.057183,1.29063,2018-04-25,000007.XSHE,True,0.020055,-1.4548959999999989,0.020055,0.19444444444444445,0.020055,5.47006,5.47006,0.1204555703285421,11.166322371726872,0.001796,0.1204555703285421,12.331178231803083,0.1826255195211749,0.001796,0.20427349445585216,4.150889014147808,1.2397729999999973,-1.4616479999999998,3.354828020220658,0.1826028165400453
0.241307,-0.013143,265.409,0.241307,-0.02440858726899384,0.024068,1455.48,-0.002395,0.077556,0.015342,363.409,727.279,-0.643461,1.33661,0.396868,0.003764,0.505336,0.972758,0.990621,0.408357,1.6239,-0.025587,-0.026391,0.195082,1.00606,0.047075,0.208883,27.7093,-0.017294,-0.13528,0.917167,2018-04-25,000008.XSHE,True,0.241307,-1.3152829999999989,0.241307,0.8015873015873016,0.241307,27.7093,27.7093,0.077556,5.126049558647133,0.047075,0.077556,12.322938581803083,0.3804065593116357,0.047075,0.4255254944558522,4.147342292087216,1.0443079999999973,-1.3213009999999996,3.346022294390114,0.3803829469125135
0.059374,0.00041,149.427,0.059704,0.053108,0.157772,556.501,0.008432,0.098049,0.018108,641.996,781.122,0.13155,0.986444,0.061033,0.333765,3.55497,0.769926,0.560751,-0.082016,1.83631,0.002387,0.000389,0.266542,0.974409,0.015914,0.117292,2.40238,0.001809,0.001459,1.08585,2018-04-25,000009.XSHE,True,0.059704,-1.3345799999999988,0.059704,0.38492063492063494,0.059704,2.40238,2.40238,0.098049,3.751753944969273,0.015914,0.098049,12.323169565136418,0.21777346260653063,0.015914,0.24392249445585218,4.147619485507267,1.1744879999999973,-1.3213009999999996,3.346022294390114,0.21804558943763713
0.03013,0.167575,407.486,0.03013,-0.02440858726899384,0.015821,507.555,-0.031559,0.038023,0.019798,1026.0,1152.89,-7.27693,0.548401,0.176681,0.006581,0.824163,0.452079,0.350878,0.018274,1.65373,-0.009653,0.168516,0.240925,1.00023,0.007259,0.126007,34.829,-0.008736,0.699454,1.54817,2018-04-25,000010.XSHE,True,0.03013,-2.841439999999999,0.03013,0.2003968253968254,0.03013,34.829,34.829,0.038023,4.150669295423887,0.007259,0.038023,12.32197266513642,0.19163173856502033,0.007259,0.21434849445585216,3.7493863751569894,0.8236979999999974,-2.828161,0.4418310512026738,0.1916089941723497
0.214468,-0.043419,355.17198897370656,0.214468,-0.004129,0.005441,535.923,0.069734,0.010734,0.159699,409.273,824.0608850325381,-0.477059,1.09889,0.08740829479613733,0.006788,0.845665,1.08212,0.879609,0.683255,1.86483,1.3845,-0.064203,0.538571,1.01576,0.115506,0.047175,99.5865,0.003446,-0.119211,0.447167,2018-04-25,000011.XSHE,True,0.214468,-2.9004039999999995,0.214468,0.7003968253968254,0.214468,99.5865,99.5865,0.010734,1.8567654032615941,0.115506,0.010734,12.316441315136418,0.3564147069128498,0.115506,0.39868649445585214,3.755470503806624,0.9977589999999973,-2.887125,0.46088621917779793,0.35639120483078457
0.222149,0.012404,355.17198897370656,0.222149,0.00669,0.002358,546.114,-0.0031986160164271128,0.1204555703285421,0.009774,691.2386070106762,824.0608850325381,0.913212,1.2530290142348754,0.003642,0.12321555916473319,13.945,0.9468833570613735,13.732010818030842,0.019538,1.9940820374172945,0.014172,0.011283,0.03178,1.00198,0.00706,0.314062,28.3743,0.013303,0.355042,1.0551518229523156,2018-04-24,000001.XSHE,True,0.222149,-2.9004039999999995,0.222149,0.751984126984127,0.222149,28.3743,28.3743,0.1204555703285421,31.46633102580239,0.00706,0.1204555703285421,12.316441315136418,0.36328088740672343,0.00706,0.4063674944558522,3.755470503806624,2.6966379999999974,-2.887125,0.46088621917779793,0.36325735375323925
